customer_id,age,tenure_years,account_balance,credit_score,num_products,is_active,estimated_salary,complaints,support_tickets,mobile_logins_30d,overdraft_count_12m,churn
CUST00385,21,3,37972.46,548,2,1,66473.22,0,3,13,0,0
CUST00386,30,7,13528.74,509,2,1,77725.51,1,2,11,0,0
CUST00387,45,7,28192.87,640,2,1,74723.32,0,2,16,1,0
CUST00388,46,3,14993.14,723,2,0,64027.91,0,1,18,4,0
CUST00389,43,1,43939.63,526,2,0,85719.95,0,1,11,2,0
CUST00390,23,4,6023.48,675,2,0,53498.41,0,1,12,0,1
CUST00391,18,5,13277.67,721,1,1,66427.12,1,3,11,0,0
CUST00392,41,0,22134.02,485,2,1,51111.31,0,1,10,0,0
CUST00393,34,0,11581.81,626,1,1,77452.14,0,0,6,2,0
CUST00394,46,10,31702.93,798,2,1,39583.18,0,0,16,2,0
CUST00395,48,0,9662.14,700,1,0,17977.16,1,1,13,3,0
CUST00396,42,4,63071.76,482,4,1,69408.35,1,0,10,0,0
CUST00397,49,8,65620.81,709,1,1,32556.95,0,2,8,0,0
CUST00398,43,3,16507.23,583,2,1,30376.66,0,0,9,2,0
CUST00399,46,5,20220.47,712,1,1,82828.46,0,1,14,1,0
CUST00400,32,0,32655.01,588,1,0,76258.15,0,0,16,0,0
CUST00401,38,8,5484.07,645,1,1,47464.98,0,2,15,2,1
CUST00402,42,6,4994.04,602,2,1,12000.0,0,0,18,0,0
CUST00403,50,9,34279.89,650,1,1,66731.28,0,4,16,1,0
CUST00404,35,9,16407.46,599,1,0,69575.11,0,1,13,1,0
CUST00405,46,3,11272.5,630,1,1,66369.85,0,0,11,1,0
CUST00406,37,0,13471.65,544,1,1,65358.78,0,2,11,1,0
CUST00407,39,3,2231.59,694,3,1,51009.44,0,2,12,0,0
CUST00408,50,1,11580.5,666,2,1,45969.68,1,0,12,0,0
CUST00409,18,5,7594.77,505,2,0,30664.44,0,2,10,0,0
CUST00410,24,1,26597.0,739,2,0,39657.27,0,1,12,4,0
CUST00411,22,10,28177.33,634,2,0,62072.66,0,4,12,0,0
CUST00412,18,6,20588.96,665,3,0,62434.39,2,1,10,0,0
CUST00413,32,2,17972.43,719,1,0,72376.14,0,1,18,0,0
CUST00414,49,10,4345.91,680,3,0,24058.51,0,2,10,0,0
CUST00415,37,8,20805.7,755,2,1,18497.04,1,1,5,0,0
CUST00416,42,4,21419.32,624,1,1,46646.49,0,1,11,0,0
CUST00417,53,1,33992.48,743,3,1,32561.15,0,2,17,0,1
CUST00418,56,3,65424.85,661,1,0,59091.72,0,1,15,0,0
CUST00419,39,6,3754.01,696,4,0,26182.71,1,2,12,0,0
CUST00420,56,8,9983.03,686,3,1,80965.11,1,3,10,1,0
CUST00421,41,2,7656.42,762,1,1,36914.67,0,1,16,0,0
CUST00422,30,8,15205.01,715,1,0,90038.83,1,1,14,2,0
CUST00423,33,3,13494.69,610,3,1,66534.64,1,1,12,1,0
CUST00424,22,2,11208.62,592,1,1,31784.89,0,1,11,1,0
CUST00425,29,4,28874.19,646,2,1,101084.39,0,1,14,1,0
CUST00426,36,1,5848.49,582,1,1,60839.95,1,1,11,0,0
CUST00427,50,4,6119.03,555,1,0,58654.63,0,2,14,1,1
CUST00428,61,3,6197.06,458,2,0,53565.33,1,3,15,0,0
CUST00429,23,3,10196.04,511,2,0,65264.17,1,0,9,1,0
CUST00430,45,8,5316.43,829,2,1,66559.25,1,3,11,0,0
CUST00431,28,3,12881.81,591,2,1,35970.57,0,0,14,0,0
CUST00432,46,7,11800.33,821,1,1,50301.87,1,3,12,3,0
CUST00433,38,7,7406.5,686,2,1,57545.42,0,1,21,1,0
CUST00434,18,7,25727.73,646,1,1,67820.29,1,1,11,1,0
CUST00435,51,2,12776.65,515,1,0,68193.16,1,0,10,0,0
CUST00436,33,9,29643.13,650,1,1,58619.92,0,1,13,0,0
CUST00437,34,2,11541.59,820,2,0,42892.89,0,1,12,0,0
CUST00438,27,3,13119.49,790,1,1,41764.98,0,2,16,0,0
CUST00439,32,9,8759.67,675,1,1,28787.26,1,0,15,1,0
CUST00440,45,3,13289.31,547,2,1,68037.23,0,1,14,0,0
CUST00441,38,7,22792.2,564,1,0,41448.5,1,1,17,0,1
CUST00442,44,0,9813.35,573,4,1,50781.4,0,1,14,1,1
CUST00443,44,6,19708.57,765,1,0,60230.37,1,2,9,0,0
CUST00444,56,9,7262.21,797,1,0,55086.55,0,1,13,1,0
CUST00445,36,7,23606.75,668,3,1,54876.55,0,2,10,1,0
CUST00446,22,6,8647.89,623,2,0,35090.84,0,0,11,3,0
CUST00447,53,9,25305.07,789,3,0,60914.98,0,1,13,0,0
CUST00448,36,3,13984.89,562,2,1,48117.77,0,1,13,1,0
CUST00449,53,4,41802.66,655,1,1,53099.19,0,1,9,0,1
CUST00450,45,0,5622.04,692,2,1,80475.31,0,2,8,2,0
CUST00451,38,7,4415.46,572,2,1,66117.0,0,1,12,0,0
CUST00452,44,7,8415.56,593,2,0,42442.28,0,0,9,0,0
CUST00453,63,8,4729.34,586,1,0,51723.89,1,0,7,0,1
CUST00454,65,8,4736.0,778,1,1,90187.61,1,1,10,0,1
CUST00455,41,1,21293.63,822,1,0,48237.59,0,0,8,0,0
CUST00456,42,7,13317.92,660,2,1,55877.39,0,1,18,0,0
CUST00457,53,8,9323.0,626,1,1,69611.2,0,1,5,0,0
CUST00458,30,2,9994.38,596,4,1,59734.21,0,1,11,0,0
CUST00459,44,5,8536.2,650,1,0,46798.0,0,2,9,2,0
CUST00460,40,10,46063.53,600,2,1,38644.75,1,0,5,1,0
CUST00461,44,4,7695.34,641,1,1,54777.82,0,1,7,1,0
CUST00462,30,8,4956.22,687,2,0,69476.43,0,0,17,0,0
CUST00463,21,5,24271.01,614,3,1,84059.8,0,2,6,1,0
CUST00464,18,7,11363.74,633,2,1,22762.21,2,2,10,1,0
CUST00465,27,6,61640.86,633,1,1,93781.26,0,1,11,0,0
CUST00466,34,7,9003.29,621,2,0,48655.0,1,0,10,1,0
CUST00467,36,8,25197.2,610,1,1,75346.19,1,1,15,3,1
CUST00468,63,9,30080.97,719,2,1,38774.22,1,0,14,1,0
CUST00469,53,3,9036.24,491,2,0,19561.53,1,1,7,0,0
CUST00470,28,10,7652.67,792,1,1,26115.18,0,0,10,1,0
CUST00471,44,6,23295.72,662,2,0,47718.95,1,2,8,1,0
CUST00472,35,6,20561.36,705,2,1,66530.05,1,1,10,2,0
CUST00473,37,3,4638.02,715,1,0,55686.23,0,2,25,1,0
CUST00474,42,4,5731.16,586,1,0,49494.84,0,1,12,0,1
CUST00475,47,7,1993.56,568,2,1,79596.51,0,1,11,0,0
CUST00476,36,4,20879.86,557,2,0,55043.69,0,0,9,0,0
CUST00477,53,3,10977.79,628,2,0,61155.26,1,0,12,0,1
CUST00478,26,9,11829.92,713,2,0,123442.6,0,3,11,2,0
CUST00479,40,4,3757.15,597,1,1,54823.15,0,2,15,0,0
CUST00480,71,7,5863.04,705,1,0,39691.41,0,0,5,0,0
CUST00481,43,0,9335.04,437,1,1,65581.11,0,2,11,1,1
CUST00482,57,0,8068.77,615,1,1,71149.96,1,0,14,0,1
CUST00483,41,9,14594.16,755,1,1,61621.64,0,0,14,1,0
CUST00484,47,1,20694.04,635,1,1,58452.07,1,0,8,0,1
CUST00485,39,8,73292.2,575,2,0,87609.08,0,1,13,1,0
CUST00486,38,9,13160.66,591,2,1,84859.44,0,2,13,1,0
CUST00487,31,5,30839.51,377,1,1,52423.77,1,2,12,0,0
CUST00488,45,9,7168.99,559,2,1,40843.12,0,1,9,3,0
CUST00489,30,4,3803.93,745,1,1,64442.46,0,1,5,2,0
CUST00490,48,10,10257.6,598,1,1,40716.87,0,2,14,3,0
CUST00491,53,2,4030.75,608,4,1,74473.56,0,0,13,0,0
CUST00492,44,4,13507.56,440,2,1,64329.24,0,1,8,0,0
CUST00493,37,4,7440.25,503,1,1,113740.68,0,2,15,2,0
CUST00494,45,8,3084.97,757,1,0,87412.53,1,1,10,0,0
CUST00495,36,0,49119.87,706,2,0,31267.71,0,0,16,1,0
CUST00496,51,9,8926.94,533,1,1,43586.65,1,0,4,0,0
CUST00497,18,0,3911.93,593,4,1,12893.09,0,0,14,1,0
CUST00498,36,3,26202.99,647,2,1,12000.0,1,1,15,2,0
CUST00499,18,6,7735.22,542,1,1,57504.19,0,0,14,1,0
CUST00500,22,1,30261.29,470,2,1,28767.56,1,0,16,2,0
CUST00501,56,5,7707.54,636,2,1,91106.09,0,4,14,2,0
CUST00502,51,10,8904.63,702,2,0,80474.14,0,0,12,1,0
CUST00503,31,9,17302.8,703,3,0,49027.12,0,2,7,0,0
CUST00504,22,0,20845.94,729,3,1,47777.13,0,1,12,1,0
CUST00505,18,6,23774.36,510,1,1,87678.21,0,0,14,0,1
CUST00506,33,6,12490.13,655,1,1,92721.36,0,2,12,2,0
CUST00507,69,0,19859.99,626,1,0,34482.85,0,3,11,1,0
CUST00508,45,7,23370.3,642,2,0,31653.97,1,3,16,1,0
CUST00509,33,5,15528.42,631,2,1,48375.99,0,1,10,0,0
CUST00510,46,7,12004.13,591,1,0,64486.22,0,2,8,0,0
CUST00511,21,3,4518.92,378,4,1,43699.22,0,0,18,1,0
CUST00512,36,2,20939.25,755,1,0,64948.71,0,1,14,2,1
CUST00513,41,8,13789.05,680,3,1,97906.57,0,2,15,0,0
CUST00514,39,7,9796.57,516,3,1,24067.31,0,1,16,0,0
CUST00515,49,1,34833.15,693,1,1,45195.13,0,1,12,1,0
CUST00516,44,2,4578.49,610,1,0,24486.18,0,0,11,0,0
CUST00517,48,6,45845.27,612,1,1,36595.13,0,0,9,1,0
CUST00518,32,9,13138.41,581,3,0,48517.12,1,1,12,0,0
CUST00519,51,2,16951.96,698,1,0,39001.35,1,0,15,0,0
CUST00520,60,2,9933.98,578,3,1,66439.51,0,1,10,0,0
CUST00521,28,8,3826.46,551,2,1,58321.04,1,0,9,0,0
CUST00522,29,7,12031.61,752,2,1,61578.42,1,0,13,0,0
CUST00523,56,9,17172.4,634,3,1,48252.65,1,0,11,2,0
CUST00524,38,8,22184.94,637,2,1,50278.62,0,1,10,1,0
CUST00525,57,10,11515.8,712,2,0,47284.81,0,4,17,1,0
CUST00526,35,2,2580.13,590,2,1,49529.53,0,1,19,0,1
CUST00527,57,2,4203.84,608,1,0,64218.2,0,0,10,0,0
CUST00528,42,2,62256.28,678,1,1,12683.2,1,1,13,2,1
CUST00529,43,0,5887.57,511,1,1,61334.71,1,3,10,1,1
CUST00530,59,8,38959.86,670,2,1,35887.93,0,1,8,1,0
CUST00531,36,7,6630.5,582,1,1,47545.13,0,1,11,0,0
CUST00532,29,0,11651.13,727,2,1,20646.28,1,0,19,0,0
CUST00533,35,2,21352.12,699,1,1,47109.22,0,0,12,0,0
CUST00534,45,2,7221.76,687,2,1,61113.45,0,0,9,1,0
CUST00535,21,4,44097.63,505,3,1,65055.86,0,0,15,2,0
CUST00536,48,5,14140.47,641,2,1,28900.71,1,2,8,1,0
CUST00537,34,3,18875.84,544,4,1,63994.45,0,4,7,0,0
CUST00538,54,10,10930.31,647,1,1,80075.07,2,0,13,2,1
CUST00539,18,2,21895.58,442,1,1,44138.82,1,1,17,0,1
CUST00540,31,6,43655.94,511,2,0,55020.09,0,3,8,1,0
CUST00541,20,4,12106.96,757,1,0,12000.0,0,1,14,0,0
CUST00542,30,4,48887.87,683,2,1,35265.25,0,2,14,0,0
CUST00543,43,9,8444.77,618,2,0,60951.44,0,1,11,1,0
CUST00544,38,10,23696.25,568,1,1,76020.28,0,3,17,0,0
CUST00545,37,0,19280.23,552,3,0,41815.89,0,1,12,0,1
CUST00546,38,5,5994.29,668,1,0,113726.49,1,2,10,0,0
CUST00547,42,1,15683.39,619,2,1,61905.57,0,1,16,0,0
CUST00548,28,4,13433.74,789,2,1,26986.15,0,0,13,1,0
CUST00549,48,6,7045.23,633,2,1,83318.02,3,2,7,0,1
CUST00550,48,4,17474.57,655,1,0,27435.25,0,3,5,1,1
CUST00551,45,3,14908.95,525,3,0,62225.39,0,0,9,1,1
CUST00552,47,3,12651.86,618,3,0,34556.7,0,1,15,1,0
CUST00553,44,3,12689.97,666,2,1,25136.44,1,2,19,1,0
CUST00554,64,3,12487.61,616,2,0,76167.35,0,1,15,0,0
CUST00555,39,4,10139.82,606,2,1,49284.91,0,0,12,0,0
CUST00556,36,7,14836.94,679,2,0,92964.79,1,0,13,0,0
CUST00557,31,1,8242.54,786,2,1,32605.46,2,1,13,0,0
CUST00558,28,0,97988.67,663,2,1,20687.9,1,1,17,0,0
CUST00559,25,5,4642.46,753,3,1,44447.36,0,3,8,0,0
CUST00560,29,7,8616.62,706,2,0,118591.19,0,2,17,1,0
CUST00561,39,2,9142.54,748,1,0,73346.14,0,0,8,1,1
CUST00562,44,2,61720.42,595,3,1,67185.65,0,1,18,0,0
CUST00563,41,6,4963.66,631,1,1,67912.66,1,1,14,0,0
CUST00564,31,4,18387.78,632,1,1,44333.44,0,0,13,1,0
CUST00565,51,8,16095.51,699,4,0,115045.71,0,1,19,1,0
CUST00566,49,1,17157.69,721,1,0,65077.88,0,1,10,1,0
CUST00567,38,1,33767.61,661,1,1,63014.96,0,2,12,0,0
CUST00568,32,6,33252.06,729,2,0,76666.98,1,1,7,1,0
CUST00569,47,4,9526.02,599,3,0,26988.65,1,0,18,0,0
CUST00570,42,8,15452.3,730,1,1,35654.37,0,1,12,0,0
CUST00571,23,5,3300.81,741,2,0,49598.69,0,1,12,2,0
CUST00572,39,3,14390.45,711,1,1,76809.22,1,5,15,0,0
CUST00573,43,1,7365.1,662,2,1,26442.83,0,2,7,1,0
CUST00574,29,1,11616.86,714,1,1,53518.2,1,1,11,0,0
CUST00575,42,8,3774.3,570,1,1,50405.31,1,0,14,3,0
CUST00576,23,2,18099.76,668,3,0,20363.51,1,1,13,0,0
CUST00577,56,5,3742.74,677,2,0,43803.5,0,1,11,0,0
CUST00578,55,8,14931.28,530,3,1,66929.55,1,1,12,1,1
CUST00579,37,9,5324.75,693,3,0,22368.07,1,1,9,0,0
CUST00580,44,2,7064.02,538,3,0,86049.36,0,1,13,2,0
CUST00581,18,1,31762.74,611,2,1,65297.0,1,2,12,3,0
CUST00582,26,8,20763.22,654,1,1,62612.15,0,0,10,0,0
CUST00583,36,7,31631.3,584,3,0,55180.14,0,2,11,1,0
CUST00584,27,3,43036.13,657,2,1,30968.92,0,0,12,0,0
CUST00585,49,6,7482.86,656,1,0,40706.67,0,2,5,3,1
CUST00586,64,2,41119.13,576,2,1,62960.8,0,1,25,2,0
CUST00587,26,7,4450.94,701,1,0,40663.59,2,1,8,2,0
CUST00588,30,8,23378.57,581,2,1,59152.48,1,1,11,2,0
CUST00589,43,3,9227.99,850,2,1,35224.61,0,1,6,0,0
CUST00590,59,5,6649.35,640,2,1,64931.46,1,0,17,1,0
CUST00591,25,3,21180.84,545,1,1,66573.77,1,3,14,1,0
CUST00592,43,0,27138.64,561,1,1,19190.85,0,3,11,3,0
CUST00593,62,1,26541.14,753,3,1,56480.79,0,2,10,0,1
CUST00594,20,10,15695.74,613,2,1,21523.31,1,0,7,1,0
CUST00595,25,5,14749.55,527,2,0,14057.1,0,3,10,1,0
CUST00596,35,1,19833.94,727,2,0,41934.37,0,2,16,0,0
CUST00597,34,0,16777.99,613,3,1,116532.19,0,1,10,1,0
CUST00598,50,3,20050.65,709,2,1,72058.53,0,0,17,0,0
CUST00599,43,10,15568.42,734,2,0,85626.29,1,1,14,0,0
CUST00600,19,4,25136.79,675,1,0,68385.16,0,0,18,1,0
CUST00601,46,10,3942.59,850,3,0,59519.75,1,3,12,2,0
CUST00602,33,5,12107.07,495,2,0,74698.62,0,1,10,1,0
CUST00603,55,8,4732.06,576,2,0,40929.43,0,0,11,2,1
CUST00604,32,8,16440.89,627,1,1,65351.32,0,0,9,0,0
CUST00605,32,0,45772.91,850,2,0,80896.15,1,1,14,2,0
CUST00606,46,0,9362.21,812,1,1,70387.28,1,0,10,0,0
CUST00607,49,10,14697.59,766,2,1,82341.16,0,2,12,0,0
CUST00608,45,10,23561.4,579,2,0,59017.2,0,2,7,0,1
CUST00609,20,1,2833.33,589,2,1,92225.77,0,1,9,0,0
CUST00610,46,7,9030.99,575,1,1,50418.9,0,0,12,1,0
CUST00611,28,10,17560.14,579,3,0,101589.23,0,1,5,2,0
CUST00612,43,10,1521.2,784,1,1,67619.36,0,0,15,1,0
CUST00613,23,3,6421.41,628,2,1,46553.18,0,1,8,2,0
CUST00614,45,8,30504.93,640,1,0,29059.14,0,2,16,0,0
CUST00615,30,7,28346.18,720,1,1,37224.2,0,1,12,1,0
CUST00616,25,10,17689.71,500,3,0,33894.04,0,1,8,2,0
CUST00617,49,1,25890.94,655,1,0,53048.18,1,0,21,3,0
CUST00618,43,6,15698.62,551,3,1,26972.92,0,2,16,0,0
CUST00619,33,0,20262.89,624,1,0,83440.69,1,0,13,2,1
CUST00620,57,3,10543.45,597,2,0,57435.9,1,1,13,0,0
CUST00621,35,0,14572.03,593,1,0,56543.29,0,1,12,0,0
CUST00622,40,4,8314.22,670,2,0,29361.49,1,0,17,1,0
CUST00623,43,8,34462.0,670,3,1,38081.17,2,0,9,0,0
CUST00624,33,7,41821.66,630,2,1,12000.0,0,0,7,1,0
CUST00625,46,3,37606.59,683,1,1,90591.71,0,2,8,1,0
CUST00626,34,4,9837.12,572,2,1,23810.23,0,0,15,1,0
CUST00627,35,4,6533.31,711,2,0,25478.12,0,0,19,0,0
CUST00628,56,8,34812.45,631,1,1,86089.81,0,2,14,1,0
CUST00629,28,2,20089.05,606,2,1,63526.42,0,3,10,1,0
CUST00630,18,1,17093.24,578,2,1,57656.21,1,0,11,1,0
CUST00631,59,5,8306.35,628,2,1,62485.91,0,0,11,0,0
CUST00632,71,9,18384.22,818,1,0,75985.81,0,1,5,0,0
CUST00633,35,5,5919.7,644,2,1,57197.26,0,0,19,1,1
CUST00634,18,2,21494.38,547,4,1,21042.24,0,1,12,3,0
CUST00635,36,0,37577.66,733,2,1,71130.18,0,2,11,0,0
CUST00636,37,10,45400.76,608,2,1,64291.57,0,2,12,0,0
CUST00637,38,8,22728.91,676,4,1,80774.17,0,0,13,0,0
CUST00638,27,1,4738.54,595,1,0,27519.83,0,1,14,1,0
CUST00639,47,0,15490.74,765,2,0,38954.48,1,1,10,2,1
CUST00640,46,1,66486.97,597,2,0,63625.96,0,2,5,0,1
CUST00641,22,4,6964.22,776,2,1,34220.75,0,0,8,4,0
CUST00642,48,8,12779.71,556,4,0,12000.0,0,0,11,3,0
CUST00643,65,1,38566.65,624,2,1,59341.27,0,1,10,0,0
CUST00644,42,9,21223.21,776,1,1,74690.17,0,2,10,3,0
CUST00645,36,0,85829.43,665,2,1,52163.5,0,0,13,0,0
CUST00646,38,8,7710.57,850,1,1,67058.97,0,0,8,0,0
CUST00647,47,3,6359.36,626,3,0,63874.09,0,2,11,3,0
CUST00648,19,10,33459.6,673,1,1,55230.9,1,2,8,0,0
CUST00649,42,5,5448.47,821,2,1,57991.19,0,2,8,1,0
CUST00650,35,2,11526.73,514,2,1,84681.04,0,0,12,0,0
CUST00651,62,2,12717.89,503,1,1,33786.49,1,1,14,1,0
CUST00652,38,9,29056.34,578,1,1,72006.99,0,1,13,0,0
CUST00653,60,4,21177.64,723,2,1,29020.69,0,0,7,1,0
CUST00654,27,3,18822.32,505,1,1,37514.84,0,1,15,2,0
CUST00655,47,8,9879.1,704,4,1,81310.18,0,2,12,0,0
CUST00656,44,5,33231.48,697,3,1,28383.71,0,1,15,1,0
CUST00657,30,7,273585.11,831,1,1,49684.99,0,1,9,1,0
CUST00658,42,4,22436.89,744,3,1,106949.64,0,1,13,0,0
CUST00659,55,0,14396.7,683,1,1,77562.11,1,1,10,0,1
CUST00660,36,0,5047.27,772,1,1,38782.22,0,0,16,0,0
CUST00661,20,0,8282.41,699,1,0,42551.84,0,1,17,0,1
CUST00662,40,6,11381.19,609,3,0,51257.45,1,0,10,2,0
CUST00663,29,5,8946.79,547,2,1,83862.77,0,2,8,0,0
CUST00664,36,8,13199.6,599,1,1,32963.76,0,1,12,0,0
CUST00665,39,9,50691.43,646,2,1,31632.28,0,0,9,1,0
CUST00666,20,1,34042.85,666,2,0,70693.77,0,0,11,1,0
CUST00667,21,10,11859.39,458,2,1,18014.99,0,1,14,1,0
CUST00668,46,10,5398.03,630,2,1,34956.3,0,0,18,0,0
CUST00669,34,6,36425.55,653,3,1,53128.04,1,0,9,0,0
CUST00670,18,5,12877.14,699,2,1,54255.96,0,1,19,1,0
CUST00671,49,1,3659.66,796,1,0,24978.36,0,1,11,0,0
CUST00672,43,1,22795.59,667,3,1,62782.29,0,2,9,0,0
CUST00673,31,0,28832.69,568,1,1,67182.83,0,2,8,0,0
CUST00674,24,7,2165.85,486,2,0,40425.23,0,2,10,3,0
CUST00675,50,4,7198.18,712,2,0,91536.66,0,2,11,0,0
CUST00676,44,2,12297.6,572,1,1,62471.33,0,1,9,2,0
CUST00677,69,1,23176.25,728,1,0,32893.1,0,1,6,1,0
CUST00678,45,0,9074.2,776,2,1,90657.17,2,2,12,2,0
CUST00679,45,7,7157.34,511,3,1,43486.86,0,2,12,2,0
CUST00680,38,7,23048.98,700,3,1,58935.22,0,1,9,1,0
CUST00681,50,6,9402.76,766,2,1,44290.81,0,0,13,1,0
CUST00682,48,1,20061.16,742,1,0,68731.37,0,1,11,0,0
CUST00683,55,0,5804.35,461,1,0,44406.38,1,1,13,0,1
CUST00684,34,1,4845.23,573,2,0,45741.16,0,0,9,0,0
CUST00685,35,8,23539.89,535,2,0,51480.49,1,1,11,2,0
CUST00686,34,8,16145.39,697,2,1,43957.09,1,1,7,0,0
CUST00687,49,3,26684.6,687,1,1,78579.92,1,2,11,1,0
CUST00688,58,0,8960.27,407,1,0,27328.55,0,1,16,2,1
CUST00689,34,3,7358.94,623,2,1,54182.75,0,2,13,0,0
CUST00690,35,8,37069.11,722,2,0,56968.23,0,0,7,0,0
CUST00691,44,1,4263.22,663,2,0,52258.05,0,0,10,1,0
CUST00692,37,8,34152.65,663,1,1,76302.57,0,1,5,2,0
CUST00693,51,5,35967.77,617,3,0,21913.14,1,0,5,1,0
CUST00694,18,1,25465.18,555,2,0,67494.18,0,0,10,3,1
CUST00695,30,10,7975.62,648,2,1,27611.05,0,0,10,2,0
CUST00696,31,5,7241.67,655,2,1,43806.92,0,0,13,1,0
CUST00697,18,7,11412.43,705,2,1,25350.82,0,0,12,1,0
CUST00698,28,1,5057.97,713,2,1,47693.99,0,2,13,1,0
CUST00699,29,4,6494.62,658,2,0,42279.35,1,0,8,0,0
CUST00700,38,6,21667.11,749,2,1,91041.98,0,0,10,1,0
CUST00701,53,7,21742.23,616,2,1,60310.06,0,2,17,0,0
CUST00702,37,0,6080.36,520,1,0,64675.29,1,0,17,0,0
CUST00703,28,6,22183.22,693,3,0,30634.92,0,0,7,0,0
CUST00704,39,10,18783.38,661,1,1,71281.7,0,1,12,1,0
CUST00705,53,8,41457.11,695,1,0,91040.97,1,1,8,0,1
CUST00706,28,2,20472.8,536,2,0,74138.0,0,0,14,0,0
CUST00707,29,10,29552.86,811,1,0,26135.72,0,2,17,0,0
CUST00708,47,7,19106.96,714,4,1,44788.88,0,1,12,0,0
CUST00709,37,0,27859.99,624,2,0,57386.78,0,0,13,0,0
CUST00710,48,1,5088.11,566,1,1,42302.41,0,0,12,0,0
CUST00711,40,10,12193.91,747,1,0,110725.8,0,0,13,2,0
CUST00712,48,2,12974.78,551,1,1,44389.92,0,0,12,0,0
CUST00713,28,1,11127.64,850,1,0,54046.27,1,2,11,3,1
CUST00714,40,4,18637.2,595,1,1,41794.98,0,0,11,1,0
CUST00715,37,5,21499.5,805,1,1,60097.04,0,0,15,0,0
CUST00716,25,6,17929.32,633,1,1,85411.7,0,1,13,1,0
CUST00717,21,7,11699.39,792,2,0,57526.82,0,0,12,2,0
CUST00718,48,10,7694.05,584,1,1,50181.71,1,1,6,0,0
CUST00719,36,8,30421.03,652,1,1,31373.97,0,1,15,0,0
CUST00720,28,0,17366.52,722,1,0,81594.4,1,0,20,1,0
CUST00721,39,0,6223.2,710,1,1,51838.73,0,0,15,1,0
CUST00722,54,0,11553.39,749,1,1,50892.68,1,1,12,0,0
CUST00723,18,4,3613.84,606,1,1,12000.0,0,1,13,1,0
CUST00724,22,3,13718.88,658,1,1,52201.23,1,0,17,1,0
CUST00725,29,10,11512.8,762,3,1,46175.69,0,1,7,0,0
CUST00726,58,4,8683.24,587,1,1,14827.9,0,2,9,1,0
CUST00727,43,0,43846.5,702,1,1,76771.45,1,1,10,0,0
CUST00728,49,9,5613.25,630,2,0,43224.67,0,2,12,0,0
CUST00729,26,2,22692.61,669,2,1,96702.52,1,1,7,1,0
CUST00730,27,10,68873.8,658,1,0,86117.71,0,0,15,2,0
CUST00731,45,8,29969.96,579,2,1,39162.12,1,0,16,0,0
CUST00732,41,9,13047.42,627,2,0,85124.9,1,0,8,0,0
CUST00733,47,9,5707.0,663,4,1,90431.93,0,0,14,1,0
CUST00734,38,1,4810.0,641,3,1,42701.22,0,3,11,2,0
CUST00735,43,6,9811.75,792,2,1,32281.48,0,3,8,0,0
CUST00736,42,4,7980.44,741,2,0,12000.0,0,1,13,0,0
CUST00737,49,6,7788.0,676,2,1,63369.72,1,1,11,1,0
CUST00738,50,8,10459.49,581,3,1,33586.83,1,0,7,1,0
CUST00739,21,5,12373.53,576,2,1,64030.84,0,3,16,0,0
CUST00740,18,3,19223.89,828,1,1,42507.28,0,2,15,1,0
CUST00741,52,10,5279.85,559,1,0,37845.9,0,1,12,2,1
CUST00742,54,7,8008.97,660,2,1,42647.19,0,0,9,0,0
CUST00743,28,9,11851.93,682,2,1,26404.03,0,3,7,1,0
CUST00744,18,2,11537.83,622,3,1,42637.03,0,0,17,4,0
CUST00745,41,9,52961.36,560,1,0,38794.52,0,2,15,0,0
CUST00746,51,3,15901.76,579,3,0,54688.58,2,0,9,1,1
CUST00747,62,5,3983.07,601,1,0,57293.68,0,1,10,0,1
CUST00748,46,9,18281.34,586,2,1,31434.15,1,1,12,0,0
CUST00749,36,3,20115.54,769,2,1,79217.71,0,1,13,1,0
CUST00750,29,2,12163.0,649,1,1,51489.49,0,0,16,0,0
CUST00751,40,10,5377.36,603,2,0,88053.67,2,2,13,0,0
CUST00752,36,10,49938.18,660,1,0,60303.81,0,2,6,1,0
CUST00753,28,3,5988.45,710,1,0,56520.29,1,1,11,1,0
CUST00754,65,3,21929.31,619,3,0,44198.48,0,1,8,1,0
CUST00755,61,2,15522.38,731,1,1,68526.47,0,2,14,2,0
CUST00756,54,0,20964.96,536,2,1,55738.47,0,1,5,0,0
CUST00757,29,6,48057.02,755,2,1,73886.25,0,0,11,3,0
CUST00758,50,2,20358.0,649,1,0,90302.57,0,4,22,2,0
CUST00759,48,9,8786.76,646,3,0,39009.24,1,3,8,1,0
CUST00760,45,1,30622.62,588,2,1,68496.2,0,0,12,0,0
CUST00761,55,6,8322.15,539,2,0,67872.56,0,1,10,0,0
CUST00762,48,5,15103.3,500,3,1,65078.46,2,1,14,1,0
CUST00763,49,6,5065.39,581,2,1,45469.62,0,1,13,1,0
CUST00764,48,1,6155.12,703,4,1,45914.74,1,3,11,1,0
CUST00765,44,5,13884.66,563,1,0,42154.59,0,1,13,1,0
CUST00766,19,6,17607.23,511,1,1,41718.22,0,1,22,0,0
CUST00767,41,3,3726.43,568,2,1,36517.26,0,0,14,0,0
CUST00768,33,9,19398.78,615,1,0,52701.06,0,1,13,2,0
CUST00769,25,5,7225.91,619,2,1,38328.0,0,2,18,0,0
CUST00770,60,3,34883.39,638,2,1,64584.16,0,1,16,0,0
